sample_id,original_text,reference_summary,generated_summary,rouge-1-p,rouge-1-r,rouge-1-f,rouge-2-p,rouge-2-r,rouge-2-f,rouge-l-p,rouge-l-r,rouge-l-f,bleu
1704,日前，经中共中央批准，中共中央纪委对全国政协原副主席苏荣严重违纪问题进行了立案审查。中纪委研究并报中共中央政治局会议审议，决定给予苏荣开除党籍、开除公职处分；将其涉嫌犯罪问题、线索及所涉款物移送司法机关依法处理。,全国政协原副主席苏荣被双开,日前，经中共中央批准，中共中央纪委对全国政协原副主席苏荣严重违纪问题进行了立案审查。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11986062961075741
1705,今日(10月21日)金价延续反弹走势，目前交投于1246附近。日内中国将有众多经济数据公布，建议投资者注意管。如果中国公布的经济数据不佳，则市场避险情绪重新升温，则将利好金价反弹,今日财经事件提醒：中国公布GDP数据,如果中国公布的经济数据不佳，则市场避险情绪重新升温，则将利好金价反弹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02253741272267485
1706,11月1日——7日，在海口刷宝岛通公交卡，每天可免费乘一条公交线路！温馨提示：①可刷卡免费乘坐线路：1路、4路、31路、8路、18路(免乘时间：7：00-19：00)；②咨询热线963001；③可通过宝岛通公交卡微信搜索海口公交卡代办点！详见,海口今起可免费乘公交车咯,②咨询热线963001；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,上海交通委近日表示，为缓解拥堵，上海将延长外地牌照限行时间，目前方案仍在完善当中；同时将扩容公交专用道，并考虑增加单行道，上海交通委表示暂时没有收取拥堵费的打算。,上海：外地牌照车限行时间将延长,上海交通委近日表示，为缓解拥堵，上海将延长外地牌照限行时间，目前方案仍在完善当中；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261908774339841
1708,近日，国家版权局版权管理司负责人表示，版权局已经受理有关传统媒体的投诉，正在对“今日头条”网进行立案调查。据悉，国家版权局等部门近日启动“剑网2014”专项行动，把保护数字版权、规范网络转载作为重点任务。,国家版权局：正对“今日头条”网立案调查,近日，国家版权局版权管理司负责人表示，版权局已经受理有关传统媒体的投诉，正在对“今日头条”网进行立案调查。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15450079547146167
1709,环卫工人节刚过去几天，10月31日2时30分左右，在海口市南海大道一处非机动车道上就发生一起环卫女工户外作业时不幸身亡的事故。今年45岁的环卫女工黄永珍作业时不慎连车带人被卷入垃圾清运车，当场死亡。,悲剧！海口女环卫工“卷入”垃圾车当场死亡,环卫工人节刚过去几天，10月31日2时30分左右，在海口市南海大道一处非机动车道上就发生一起环卫女工户外作业时不幸身亡的事故。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,根据央行的通知，2月17日16：00至20日16：00小额支付系统、网上支付跨行清算系统将暂停运行。受此影响，在此期间各银行柜台、网银或者手机银行等渠道将无法办理跨行转账业务。市民届时如有跨行转账需求，可通过ATM或第三方渠道办理跨行转账。,17日起网银跨行转账暂停三天,受此影响，在此期间各银行柜台、网银或者手机银行等渠道将无法办理跨行转账业务。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021377723941583868
1711,经海南省委研究，现将拟任干部人选情况予以公示：吴岩峻拟提名为三亚市人民政府市长候选人；林东拟任中共昌江黎族自治县委委员、常委、书记（正厅级）。公示时间为11月2日至11月7日。,吴岩峻提名为三亚市市长候选人林东拟任昌江县委书记,经海南省委研究，现将拟任干部人选情况予以公示：吴岩峻拟提名为三亚市人民政府市长候选人；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05880962777751932
1712,海南省委决定：王勇任省委统一战线工作部部长，免去其中共三亚市委副书记、常委、委员职务。同时，省委同意：提名岳进同志为三亚市人民政府副市长人选，免去王勇同志三亚市人民政府市长职务。,王勇任海南省委统战部部长,海南省委决定：王勇任省委统一战线工作部部长，免去其中共三亚市委副书记、常委、委员职务。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020828838183973034
1713,孟加拉一座神殿里养着一条近3米长的百岁鳄鱼。传说不让鳄鱼饥饿的人能心愿成真，通常人们只是喂鸡，但近来投喂愈发疯狂，比如山羊。鳄鱼突然暴死，尸检后推测是暴食过度肥胖致死！故事告诉我们过年了请不要胡吃海喝！,百岁鳄鱼不是老死而是胖死的！,鳄鱼突然暴死，尸检后推测是暴食过度肥胖致死！,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018476860420522198
1714,情人节之际，各家金融机构纷纷使出“情人节”专属招数吸引投资者，如买产品送手机、情人节理财收益比一般产品高0.2%等等。各类产品打着秀恩爱的旗号在招揽生意，实际上产品跟情人节本身没多大关系。,金融机构热炒情人节概念多种理财产品新瓶装旧酒,情人节之际，各家金融机构纷纷使出“情人节”专属招数吸引投资者，如买产品送手机、情人节理财收益比一般产品高0.2%等等。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007425868202031369
1715,国内成品油价格迎来“七连跌”。11月1日零时起，海南90号、93号、97号汽油和0号柴油价格分别调整为7.3元/升、7.9元/升、8.38元/升和6.74元/升，其中，93号汽油每升跌破了8元。,还没加油的赶紧：93号汽油每升调整为7.9元,国内成品油价格迎来“七连跌”。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,熟悉国情的人都知道，听证的只是价格，收费肯定是定下来的。文昌后港湾红树林景区就一直没有收费，游人如织，赞声如潮。如果政府投入的景区都要收费，搞不好万绿园也要收费呢。此处接收一切吐槽↓↓,海口红树林要收费了，万绿园还远吗？,如果政府投入的景区都要收费，搞不好万绿园也要收费呢。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030934588294313718
1717,近日，国务院印发《关于加快发展现代职业教育的决定》，全面部署加快发展现代职业教育。提出要加强职业教育与普通教育沟通，积极发展继续教育，打通从中职、专科、本科到研究生的上升通道，为学生多样化选择、多路径成才搭建“立交桥”,打通从中职到研究生的上升通道,近日，国务院印发《关于加快发展现代职业教育的决定》，全面部署加快发展现代职业教育。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008282282660969604
1718,延安东路隧道大修工程计划春节后开工，施工期间隧道浦西往浦东方向将保持通行，而浦东往浦西方向则实施绕行方案。整个施工周期为一年，共有13条途经的公交线路将调整，建议社会车辆选择其他越江桥隧绕行。,小伙伴快奔走相告延安东路隧道春节后大修13条公交将调整,延安东路隧道大修工程计划春节后开工，施工期间隧道浦西往浦东方向将保持通行，而浦东往浦西方向则实施绕行方案。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020667362144729137
1719,10月31日下午，记者从三亚市领导干部大会上获悉，海南省委决定张琦同志任中共三亚市委委员、常委、书记，不再担任儋州市委委员、常委、书记、洋浦经济开发区工委副书记。,张琦担任三亚市委书记,10月31日下午，记者从三亚市领导干部大会上获悉，海南省委决定张琦同志任中共三亚市委委员、常委、书记，不再担任儋州市委委员、常委、书记、洋浦经济开发区工委副书记。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005145174324020217
1720,油价大跌加大委内瑞拉违约的风险。自18个月前当选委内瑞拉总统以来，NicolasMaduro就一直在与从牙膏到药品等物资短缺、世界第一高通胀和外汇储备减少作斗争,油价暴跌委内瑞拉面临违约风险,自18个月前当选委内瑞拉总统以来，NicolasMaduro就一直在与从牙膏到药品等物资短缺、世界第一高通胀和外汇储备减少作斗争,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005834347180338519
1721,记者从省审计厅获悉，该厅将加大对党政企业“一把手”和重点领域、关键岗位的审计，强化对权力运行的监督。今年计划对22名党政和企业主要领导进行经济责任审计。对重点对象、重点资金每年审计一次、其他对象每5年审计一次。,海南对一把手经济责任进行首次“轮审”,今年计划对22名党政和企业主要领导进行经济责任审计。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033241378434410024
1722,10月30日，2014腾讯全球合作伙伴大会在海南博鳌举行。在“连接·创业”分论坛上，腾讯创业基地(海南)正式启幕。据悉，腾讯创业基地正式落户海南生态软件园，这是腾讯的第五个创业基地。,好消息！海南腾讯创业基地落户海南生态软件,在“连接·创业”分论坛上，腾讯创业基地(海南)正式启幕。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05415315253510895
1723,国信办20日召开通气会时表示，今年以来，累计关闭涉招嫖等各类有害账号2000余万个，其中，违法违规公众账号3.3万个，每日过滤欺诈、虚假广告信息千余万条。同时披露，网信办正拟订相关管理措施，并将适时公布,国信办：微信等移动通信工具管理措施将适时公布,国信办20日召开通气会时表示，今年以来，累计关闭涉招嫖等各类有害账号2000余万个，其中，违法违规公众账号3.3万个，每日过滤欺诈、虚假广告信息千余万条。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005355924989097696
1724,昨晚情人节之夜，宝山区杨鑫路上的一座小桥上，一对男女竟双双跳入河中，消防公安紧急救援。晚10时许，女子被救上岸送医。而今天记者了解到男子已不幸死亡。据知情者称，两人是夫妻，就住在事发地附近。有话能不能好好说！新民晚报新民网,情人节之夜男女跳河生死两隔,而今天记者了解到男子已不幸死亡。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,今天白天到夜间，海南北部和南部地区多云有小阵雨，西部地区多云，局地小阵雨，中部和东部地区多云有中雨，局地大到暴雨。十月的最后一天，最开心莫过于不知不觉到周五了！今天外出请备好雨伞哦。,今日海南中东部大到暴雨最低温21℃,今天外出请备好雨伞哦。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,这是10月中旬中央电视台7套《美丽中国乡村行》摄制组在探密海南澄迈长寿之乡时拍到的几组镜头。激烈快节奏音乐背景下，一群八九十多岁的老人在跟随年轻姑娘学跳神曲《小苹果》，引来很多路人的围观，太洋气了！,澄迈长寿之乡90岁老人跳《小苹果》,这是10月中旬中央电视台7套《美丽中国乡村行》摄制组在探密海南澄迈长寿之乡时拍到的几组镜头。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03925345689749394
1727,消费者沈某在永辉超市购买了过期啤酒等食品后起诉索赔。超市方则称沈某属于知假买假。日前，法院终审认定，商家出售过期食品是自身行为存在瑕疵，判决超市给付沈某10倍赔偿。,消费者知假买假仍获10倍赔偿,消费者沈某在永辉超市购买了过期啤酒等食品后起诉索赔。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013217947626377298
1728,将取消暂住证制度，全面实施居住证制度；根据人民警察性质特点，建立有别于其他公务员的人民警察管理制度和保障机制；贯彻落实人民警察生活待遇“高于地方、略低于军队”的原则，建立符合人民警察职业特点的工资待遇保障体系。,中央通过全面深化公安改革若干重大问题意见,贯彻落实人民警察生活待遇“高于地方、略低于军队”的原则，建立符合人民警察职业特点的工资待遇保障体系。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,美国经济数据表现糟糕，供应持续增加，国际油价扩大跌幅，大宗商品价格受累跌至五年低位。市场担忧全球增长可能步履蹒跚，伤及原材料前景。今年迄今，原材料跌幅达7.1%，预计将出现连续第四年的年度下跌，将创下至少是1991年以来的最长下跌时期,彭博大宗商品指数刷新五年新低,今年迄今，原材料跌幅达7.1%，预计将出现连续第四年的年度下跌，将创下至少是1991年以来的最长下跌时期,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,根据司法部国家司法考试办公室2013年11月21日发布的公告，现就普通高等学校2014年应届本科毕业生参加2013年国家司法考试成绩合格人员申请授予法律职业资格、颁发《法律职业资格证书》事宜公告如下,司考合格应届毕业生申请授予法律职业资格公告,根据司法部国家司法考试办公室2013年11月21日发布的公告，现就普通高等学校2014年应届本科毕业生参加2013年国家司法考试成绩合格人员申请授予法律职业资格、颁发《法律职业资格证书》事宜公告如下,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916807499765225
